직급코드	공무원구분코드	직종	직종세분류코드	직군코드	직렬코드	직류코드	계급코드	직급명	폐지여부
04166	1	4	4	NULL	NULL	NULL	073	소방감	0
04167	1	4	4	NULL	NULL	NULL	136	소방정	0
04168	1	4	4	NULL	NULL	NULL	074	소방령	0
04169	1	4	4	NULL	NULL	NULL	075	소방경	0
04170	1	4	4	NULL	NULL	NULL	076	소방위	0
04171	1	4	4	NULL	NULL	NULL	077	소방장	0
04172	1	4	4	NULL	NULL	NULL	078	소방교	0
04173	1	4	4	NULL	NULL	NULL	079	소방사	0
04174	1	4	1	NULL	NULL	NULL	008	대사(특1급)	0
04175	1	3	1	NULL	NULL	NULL	008	대사(특1급상당)	0
04176	1	4	1	NULL	NULL	NULL	009	대사(특2급)	0
04177	1	3	1	NULL	NULL	NULL	NULL	대사(특2급상당)	0
04178	1	4	1	NULL	NULL	NULL	011	외무관리관	1
04179	1	4	1	NULL	NULL	NULL	012	외무이사관	1
04180	1	4	1	NULL	NULL	NULL	013	외무부이사관	1
04181	1	4	1	NULL	NULL	NULL	014	외무서기관	1
04182	1	4	1	NULL	NULL	NULL	015	외무사무관	1
04183	1	4	1	NULL	NULL	NULL	011	외무행정관리관	1
04184	1	4	1	NULL	NULL	NULL	012	외무행정이사관	1
04185	1	4	1	NULL	NULL	NULL	013	외무행정부이사관	1
04186	1	4	1	NULL	NULL	NULL	014	외무행정서기관	1
04187	1	4	1	NULL	NULL	NULL	015	외무행정사무관	1
04188	1	4	1	NULL	NULL	NULL	016	외무행정주사	1
04189	1	4	1	NULL	NULL	NULL	017	외무행정주사보	1
04190	1	4	1	NULL	NULL	NULL	018	외무행정서기	1
04191	1	4	1	NULL	NULL	NULL	019	외무행정서기보	1
04192	1	4	1	NULL	NULL	NULL	011	외신관리관	1
04193	1	4	1	NULL	NULL	NULL	012	외신이사관	1
04194	1	4	1	NULL	NULL	NULL	013	외신부이사관	1
04195	1	4	1	NULL	NULL	NULL	014	외신서기관	1
04196	1	4	1	NULL	NULL	NULL	015	외신사무관	1
04197	1	4	1	NULL	NULL	NULL	016	외신주사	1
04198	1	4	1	NULL	NULL	NULL	017	외신주사보	1
04199	1	4	1	NULL	NULL	NULL	018	외신서기	1
04200	1	4	1	NULL	NULL	NULL	019	외신서기보	1
04201	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기감	1
04202	1	NULL	NULL	NULL	NULL	NULL	NULL	외신부기감	1
04203	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기정	1
04204	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기좌	1
04205	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기사	1
04206	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기사보	1
04207	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기원	1
04208	1	NULL	NULL	NULL	NULL	NULL	NULL	외신기원보	1
04209	1	4	6	NULL	NULL	NULL	083	검찰총장	0
04210	1	4	6	NULL	NULL	NULL	084	고등검사장	0
04211	1	4	6	NULL	NULL	NULL	085	검사장	0
04212	1	NULL	NULL	NULL	NULL	NULL	NULL	고등검찰관	1
04213	1	NULL	NULL	NULL	NULL	NULL	NULL	검찰관	1
04214	1	4	6	NULL	NULL	NULL	086	검사	0
04215	1	4	7	NULL	NULL	NULL	087	원수	0
04216	1	4	7	NULL	NULL	NULL	088	육군대장	0
04217	1	4	7	NULL	NULL	NULL	089	육군중장	0
04218	1	4	7	NULL	NULL	NULL	090	육군소장	0
04219	1	4	7	NULL	NULL	NULL	091	육군준장	0
04220	1	4	7	NULL	NULL	NULL	092	육군대령	0
04221	1	4	7	NULL	NULL	NULL	093	육군중령	0
04222	1	4	7	NULL	NULL	NULL	094	육군소령	0
04223	1	4	7	NULL	NULL	NULL	095	육군대위	0
04224	1	4	7	NULL	NULL	NULL	096	육군중위	0
04225	1	4	7	NULL	NULL	NULL	097	육군소위	0
04226	1	4	7	NULL	NULL	NULL	098	육군준위	0
04227	1	4	7	NULL	NULL	NULL	099	육군상사	0
04228	1	4	7	NULL	NULL	NULL	100	육군중사	0
04229	1	4	7	NULL	NULL	NULL	101	육군하사	0
04230	1	4	7	NULL	NULL	NULL	102	육군병장	0
04231	1	4	7	NULL	NULL	NULL	103	육군상병	0
04232	1	4	7	NULL	NULL	NULL	104	육군일병	0
04233	1	4	7	NULL	NULL	NULL	105	육군이병	0
04234	1	4	7	NULL	NULL	NULL	137	육군방위병	0
04235	1	4	7	NULL	NULL	NULL	088	해군대장	0
04236	1	4	7	NULL	NULL	NULL	089	해군중장	0
04237	1	4	7	NULL	NULL	NULL	090	해군소장	0
04238	1	4	7	NULL	NULL	NULL	091	해군준장	0
04239	1	4	7	NULL	NULL	NULL	092	해군대령	0
04240	1	4	7	NULL	NULL	NULL	093	해군중령	0
04241	1	4	7	NULL	NULL	NULL	094	해군소령	0
04242	1	4	7	NULL	NULL	NULL	095	해군대위	0
04243	1	4	7	NULL	NULL	NULL	096	해군중위	0
04244	1	4	7	NULL	NULL	NULL	097	해군소위	0
04245	1	4	7	NULL	NULL	NULL	098	해군준위	0
04246	1	4	7	NULL	NULL	NULL	099	해군상사	0
04247	1	4	7	NULL	NULL	NULL	100	해군중사	0
04248	1	4	7	NULL	NULL	NULL	101	해군하사	0
04249	1	4	7	NULL	NULL	NULL	102	해군병장	0
04250	1	4	7	NULL	NULL	NULL	103	해군상병	0
04251	1	4	7	NULL	NULL	NULL	104	해군일병	0
04252	1	4	7	NULL	NULL	NULL	105	해군이병	0
04253	1	4	7	NULL	NULL	NULL	137	해군방위병	0
04254	1	4	7	NULL	NULL	NULL	088	공군대장	0
04255	1	4	7	NULL	NULL	NULL	089	공군중장	0
04256	1	4	7	NULL	NULL	NULL	090	공군소장	0
04257	1	4	7	NULL	NULL	NULL	091	공군준장	0
04258	1	4	7	NULL	NULL	NULL	092	공군대령	0
04259	1	4	7	NULL	NULL	NULL	093	공군중령	0
04260	1	4	7	NULL	NULL	NULL	094	공군소령	0
04261	1	4	7	NULL	NULL	NULL	095	공군대위	0
04262	1	4	7	NULL	NULL	NULL	096	공군중위	0
04263	1	4	7	NULL	NULL	NULL	097	공군소위	0
04264	1	4	7	NULL	NULL	NULL	098	공군준위	0
04265	1	4	7	NULL	NULL	NULL	099	공군상사	0
04266	1	4	7	NULL	NULL	NULL	100	공군중사	0
04267	1	4	7	NULL	NULL	NULL	101	공군하사	0
04268	1	4	7	NULL	NULL	NULL	102	공군병장	0
04269	1	4	7	NULL	NULL	NULL	103	공군상병	0
04270	1	4	7	NULL	NULL	NULL	104	공군일병	0
04271	1	4	7	NULL	NULL	NULL	105	공군이병	0
04272	1	4	7	NULL	NULL	NULL	137	공군방위병	0
04273	1	4	7	NULL	NULL	NULL	088	해병대장	0
04274	1	4	7	NULL	NULL	NULL	089	해병중장	0
04275	1	4	7	NULL	NULL	NULL	090	해병소장	0
04276	1	4	7	NULL	NULL	NULL	091	해병준장	0
04277	1	4	7	NULL	NULL	NULL	092	해병대령	0
04278	1	4	7	NULL	NULL	NULL	093	해병중령	0
04279	1	4	7	NULL	NULL	NULL	094	해병소령	0
04280	1	4	7	NULL	NULL	NULL	095	해병대위	0
04281	1	4	7	NULL	NULL	NULL	096	해병중위	0
04282	1	4	7	NULL	NULL	NULL	097	해병소위	0
04283	1	4	7	NULL	NULL	NULL	098	해병준위	0
04284	1	4	7	NULL	NULL	NULL	099	해병상사	0
04285	1	4	7	NULL	NULL	NULL	100	해병중사	0
04286	1	4	7	NULL	NULL	NULL	101	해병하사	0
04287	1	4	7	NULL	NULL	NULL	102	해병병장	0
04288	1	4	7	NULL	NULL	NULL	103	해병상병	0
04289	1	4	7	NULL	NULL	NULL	104	해병일병	0
04290	1	4	7	NULL	NULL	NULL	105	해병이병	0
04291	1	4	7	NULL	NULL	NULL	137	해병방위병	0
04292	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원1급	0
04293	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원2급	0
04294	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원3급	0
04295	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원4급	0
04296	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원5급	0
04297	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원6급	0
04298	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원7급	0
04299	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원8급	0
04300	1	NULL	NULL	NULL	NULL	NULL	NULL	군무원9급	0
04301	1	NULL	NULL	NULL	NULL	NULL	NULL	정보서기관	0
04302	1	NULL	NULL	NULL	NULL	NULL	NULL	정보사무관	0
04303	1	NULL	NULL	NULL	NULL	NULL	NULL	정보주사	0
04304	1	NULL	NULL	NULL	NULL	NULL	NULL	정보주사보	0
04305	1	NULL	NULL	NULL	NULL	NULL	NULL	정보서기	0
04306	1	NULL	NULL	NULL	NULL	NULL	NULL	정보서기보	0
04307	1	NULL	NULL	NULL	NULL	NULL	NULL	보안서기관	0
04308	1	NULL	NULL	NULL	NULL	NULL	NULL	보안사무관	0
04309	1	NULL	NULL	NULL	NULL	NULL	NULL	보안주사	0
04310	1	NULL	NULL	NULL	NULL	NULL	NULL	보안주사보	0
04311	1	NULL	NULL	NULL	NULL	NULL	NULL	보안서기	0
04312	1	NULL	NULL	NULL	NULL	NULL	NULL	보안서기보	0
04313	1	NULL	NULL	NULL	NULL	NULL	NULL	수사서기관	0
04314	1	2	NULL	01	003	188	015	수사사무관	0
04315	1	NULL	NULL	NULL	NULL	NULL	NULL	수사주사	0
04316	1	NULL	NULL	NULL	NULL	NULL	NULL	수사주사보	0
04317	1	NULL	NULL	NULL	NULL	NULL	NULL	수사서기	0
04318	1	NULL	NULL	NULL	NULL	NULL	NULL	수사서기보	0
04319	1	5	NULL	NULL	NULL	NULL	029	철도수(10등급)	1
04320	1	5	NULL	NULL	NULL	NULL	020	체신기장(1등급)	1
04321	1	5	NULL	NULL	NULL	NULL	021	체신기장(2등급)	1
04322	1	5	NULL	NULL	NULL	NULL	022	체신기장(3등급)	1
04323	1	5	NULL	NULL	NULL	NULL	023	체신기장(4등급)	1
04324	1	5	NULL	NULL	NULL	NULL	024	체신기장(5등급)	1
04325	1	5	NULL	NULL	NULL	NULL	025	체신원(6등급)	1
04326	1	5	NULL	NULL	NULL	NULL	026	체신원(7등급)	1
04327	1	5	NULL	NULL	NULL	NULL	027	체신원(8등급)	1
04328	1	5	NULL	NULL	NULL	NULL	028	체신원(9등급)	1
04329	1	5	NULL	NULL	NULL	NULL	029	체신원(10등급)	1
04330	1	5	NULL	NULL	NULL	NULL	029	체신수(10등급)	1
04331	1	5	NULL	NULL	NULL	NULL	020	체신기장(전신기장)1등급	1
04332	1	5	NULL	NULL	NULL	NULL	021	체신기장(전신기장)2등급	1
04333	1	5	NULL	NULL	NULL	NULL	022	체신기장(전신기장)3등급	1
04334	1	5	NULL	NULL	NULL	NULL	023	체신기장(전신기장)4등급	1
04335	1	5	NULL	NULL	NULL	NULL	024	체신기장(전신기장)5등급	1
04336	1	5	NULL	NULL	NULL	NULL	025	체신원(전신원)6등급	1
04337	1	5	NULL	NULL	NULL	NULL	026	체신원(전신원)7등급	1
04338	1	5	NULL	NULL	NULL	NULL	027	체신원(전신원)8등급	1
04339	1	5	NULL	NULL	NULL	NULL	028	체신원(전신원)9등급	1
04340	1	5	NULL	NULL	NULL	NULL	029	체신원(전신원)10등급	1
04341	1	5	NULL	NULL	NULL	NULL	020	체신기장(전송기장)1등급	1
04342	1	5	NULL	NULL	NULL	NULL	021	체신기장(전송기장)2등급	1
04343	1	5	NULL	NULL	NULL	NULL	022	체신기장(전송기장)3등급	1
04344	1	5	NULL	NULL	NULL	NULL	023	체신기장(전송기장)4등급	1
04345	1	5	NULL	NULL	NULL	NULL	024	체신기장(전송기장)5등급	1
04346	1	5	NULL	NULL	NULL	NULL	025	체신원(전송원)6등급	1
04347	1	5	NULL	NULL	NULL	NULL	026	체신원(전송원)7등급	1
04348	1	5	NULL	NULL	NULL	NULL	027	체신원(전송원)8등급	1
04349	1	5	NULL	NULL	NULL	NULL	028	체신원(전송원)9등급	1
04350	1	5	NULL	NULL	NULL	NULL	029	체신원(전송원)10등급	1
04351	1	5	NULL	NULL	NULL	NULL	020	체신기장(전화수리기장)1등급	1
04352	1	5	NULL	NULL	NULL	NULL	021	체신기장(전화수리기장)2등급	1
04353	1	5	NULL	NULL	NULL	NULL	022	체신기장(전화수리기장)3등급	1
04354	1	5	NULL	NULL	NULL	NULL	023	체신기장(전화수리기장)4등급	1
04355	1	5	NULL	NULL	NULL	NULL	024	체신기장(전화수리기장)5등급	1
04356	1	5	NULL	NULL	NULL	NULL	025	체신원(전화수리원)6등급	1
04357	1	5	NULL	NULL	NULL	NULL	026	체신원(전화수리원)7등급	1
04358	1	5	NULL	NULL	NULL	NULL	027	체신원(전화수리원)8등급	1
04359	1	5	NULL	NULL	NULL	NULL	028	체신원(전화수리원)9등급	1
04360	1	5	NULL	NULL	NULL	NULL	029	체신원(전화수리원)10등급	1
04361	1	5	NULL	NULL	NULL	NULL	020	체신기장(전기기장)1등급	1
04362	1	5	NULL	NULL	NULL	NULL	021	체신기장(전기기장)2등급	1
04363	1	5	NULL	NULL	NULL	NULL	022	체신기장(전기기장)3등급	1
04364	1	5	NULL	NULL	NULL	NULL	023	체신기장(전기기장)4등급	1
04365	1	5	NULL	NULL	NULL	NULL	024	체신기장(전기기장)5등급	1
04366	1	5	NULL	NULL	NULL	NULL	025	체신원(전기원)6등급	1
04367	1	5	NULL	NULL	NULL	NULL	026	체신원(전기원)7등급	1
04368	1	5	NULL	NULL	NULL	NULL	027	체신원(전기원)8등급	1
04369	1	5	NULL	NULL	NULL	NULL	028	체신원(전기원)9등급	1
04370	1	5	NULL	NULL	NULL	NULL	029	체신원(전기원)10등급	1
04371	1	5	NULL	NULL	NULL	NULL	020	체신기장(기계기장)1등급	1
04372	1	5	NULL	NULL	NULL	NULL	021	체신기장(기계기장)2등급	1
04373	1	5	NULL	NULL	NULL	NULL	022	체신기장(기계기장)3등급	1
04374	1	5	NULL	NULL	NULL	NULL	023	체신기장(기계기장)4등급	1
04375	1	5	NULL	NULL	NULL	NULL	024	체신기장(기계기장)5등급	1
04376	1	5	NULL	NULL	NULL	NULL	025	체신원(기계원)6등급	1
04377	1	5	NULL	NULL	NULL	NULL	026	체신원(기계원)7등급	1
04378	1	5	NULL	NULL	NULL	NULL	027	체신원(기계원)8등급	1
04379	1	5	NULL	NULL	NULL	NULL	028	체신원(기계원)9등급	1
04380	1	5	NULL	NULL	NULL	NULL	029	체신원(기계원)10등급	1
04381	1	5	NULL	NULL	NULL	NULL	020	체신기장(운전기장)1등급	1
04382	1	5	NULL	NULL	NULL	NULL	021	체신기장(운전기장)2등급	1
04383	1	5	NULL	NULL	NULL	NULL	022	체신기장(운전기장)3등급	1
04384	1	5	NULL	NULL	NULL	NULL	023	체신기장(운전기장)4등급	1
04385	1	5	NULL	NULL	NULL	NULL	024	체신기장(운전기장)5등급	1
04386	1	5	NULL	NULL	NULL	NULL	025	체신원(운전원)6등급	1
04387	1	5	NULL	NULL	NULL	NULL	026	체신원(운전원)7등급	1
04388	1	5	NULL	NULL	NULL	NULL	027	체신원(운전원)8등급	1
04389	1	5	NULL	NULL	NULL	NULL	028	체신원(운전원)9등급	1
04390	1	5	NULL	NULL	NULL	NULL	029	체신원(운전원)10등급	1
04391	1	5	NULL	NULL	NULL	NULL	020	체신기장(집배장)1등급	1
04392	1	5	NULL	NULL	NULL	NULL	021	체신기장(집배장)2등급	1
04393	1	5	NULL	NULL	NULL	NULL	022	체신기장(집배장)3등급	1
04394	1	5	NULL	NULL	NULL	NULL	023	체신기장(집배장)4등급	1
04395	1	5	NULL	NULL	NULL	NULL	024	체신기장(집배장)5등급	1
04396	1	5	NULL	NULL	NULL	NULL	025	체신원(집배원)6등급	1
04397	1	5	NULL	NULL	NULL	NULL	026	체신원(집배원)7등급	1
04398	1	5	NULL	NULL	NULL	NULL	027	체신원(집배원)8등급	1
04399	1	5	NULL	NULL	NULL	NULL	028	체신원(집배원)9등급	1
04400	1	5	NULL	NULL	NULL	NULL	029	체신원(집배원)10등급	1
04401	1	5	NULL	NULL	NULL	NULL	020	체신기장(우편장)1등급	1
04402	1	5	NULL	NULL	NULL	NULL	021	체신기장(우편장)2등급	1
04403	1	5	NULL	NULL	NULL	NULL	022	체신기장(우편장)3등급	1
04404	1	5	NULL	NULL	NULL	NULL	023	체신기장(우편장)4등급	1
04405	1	5	NULL	NULL	NULL	NULL	024	체신기장(우편장)5등급	1
04406	1	5	NULL	NULL	NULL	NULL	025	체신원(우편원)6등급	1
04407	1	5	NULL	NULL	NULL	NULL	026	체신원(우편원)7등급	1
04408	1	5	NULL	NULL	NULL	NULL	027	체신원(우편원)8등급	1
04409	1	5	NULL	NULL	NULL	NULL	028	체신원(우편원)9등급	1
04410	1	5	NULL	NULL	NULL	NULL	029	체신원(우편원)10등급	1
04411	1	5	NULL	NULL	NULL	NULL	020	체신기장(계리장)1등급	1
04412	1	5	NULL	NULL	NULL	NULL	021	체신기장(계리장)2등급	1
04413	1	5	NULL	NULL	NULL	NULL	022	체신기장(계리장)3등급	1
04414	1	5	NULL	NULL	NULL	NULL	023	체신기장(계리장)4등급	1
04415	1	5	NULL	NULL	NULL	NULL	024	체신기장(계리장)5등급	1
04416	1	5	NULL	NULL	NULL	NULL	025	체신원(계리원)6등급	1
04417	1	5	NULL	NULL	NULL	NULL	026	체신원(계리원)7등급	1
04418	1	5	NULL	NULL	NULL	NULL	027	체신원(계리원)8등급	1
04419	1	5	NULL	NULL	NULL	NULL	028	체신원(계리원)9등급	1
04420	1	5	NULL	NULL	NULL	NULL	029	체신원(계리원)10등급	1
04421	1	5	NULL	NULL	NULL	NULL	020	체신기장(방호장)1등급	1
04422	1	5	NULL	NULL	NULL	NULL	021	체신기장(방호장)2등급	1
04423	1	5	NULL	NULL	NULL	NULL	022	체신기장(방호장)3등급	1
04424	1	5	NULL	NULL	NULL	NULL	023	체신기장(방호장)4등급	1
04425	1	5	NULL	NULL	NULL	NULL	024	체신기장(방호장)5등급	1
04426	1	5	NULL	NULL	NULL	NULL	025	체신원(방호원)6등급	1
04427	1	5	NULL	NULL	NULL	NULL	026	체신원(방호원)7등급	1
04428	1	5	NULL	NULL	NULL	NULL	027	체신원(방호원)8등급	1
04429	1	5	NULL	NULL	NULL	NULL	028	체신원(방호원)9등급	1
04430	1	5	NULL	NULL	NULL	NULL	029	체신원(방호원)10등급	1
04431	1	5	NULL	NULL	NULL	NULL	020	체신기장(난방기장)1등급	1
04432	1	5	NULL	NULL	NULL	NULL	021	체신기장(난방기장)2등급	1
04433	1	5	NULL	NULL	NULL	NULL	022	체신기장(난방기장)3등급	1
04434	1	5	NULL	NULL	NULL	NULL	023	체신기장(난방기장)4등급	1
04435	1	5	NULL	NULL	NULL	NULL	024	체신기장(난방기장)5등급	1
04436	1	5	NULL	NULL	NULL	NULL	025	체신원(난방원)6등급	1
04437	1	5	NULL	NULL	NULL	NULL	026	체신원(난방원)7등급	1
04438	1	5	NULL	NULL	NULL	NULL	027	체신원(난방원)8등급	1
04439	1	5	NULL	NULL	NULL	NULL	028	체신원(난방원)9등급	1
04440	1	5	NULL	NULL	NULL	NULL	029	체신원(난방원)10등급	1
04441	1	5	NULL	NULL	NULL	NULL	025	체신원(위생원)6등급	1
04442	1	5	NULL	NULL	NULL	NULL	026	체신원(위생원)7등급	1
04443	1	5	NULL	NULL	NULL	NULL	027	체신원(위생원)8등급	1
04444	1	5	NULL	NULL	NULL	NULL	028	체신원(위생원)9등급	1
04445	1	5	NULL	NULL	NULL	NULL	029	체신원(위생원)10등급	1
04446	1	5	NULL	NULL	NULL	NULL	020	체신기장(계량장)1등급	1
04447	1	5	NULL	NULL	NULL	NULL	021	체신기장(계량장)2등급	1
04448	1	5	NULL	NULL	NULL	NULL	022	체신기장(계량장)3등급	1
04449	1	5	NULL	NULL	NULL	NULL	023	체신기장(계량장)4등급	1
04450	1	5	NULL	NULL	NULL	NULL	024	체신기장(계량장)5등급	1
04451	1	5	NULL	NULL	NULL	NULL	025	체신원(계량원)6등급	1
04452	1	5	NULL	NULL	NULL	NULL	026	체신원(계량원)7등급	1
04453	1	5	NULL	NULL	NULL	NULL	027	체신원(계량원)8등급	1
04454	1	5	NULL	NULL	NULL	NULL	028	체신원(계량원)9등급	1
04455	1	5	NULL	NULL	NULL	NULL	029	체신원(계량원)10등급	1
04456	1	5	NULL	NULL	NULL	NULL	025	체신원(환경미화원)6등급	1
04457	1	5	NULL	NULL	NULL	NULL	026	체신원(환경미화원)7등급	1
04458	1	5	NULL	NULL	NULL	NULL	027	체신원(환경미화원)8등급	1
04459	1	5	NULL	NULL	NULL	NULL	028	체신원(환경미화원)9등급	1
04460	1	5	NULL	NULL	NULL	NULL	029	체신원(환경미화원)10등급	1
04461	1	5	NULL	NULL	NULL	NULL	025	체신원(사무원)6등급	1
04462	1	5	NULL	NULL	NULL	NULL	026	체신원(사무원)7등급	1
04463	1	5	NULL	NULL	NULL	NULL	027	체신원(사무원)8등급	1
04464	1	5	NULL	NULL	NULL	NULL	028	체신원(사무원)9등급	1
04465	1	5	NULL	NULL	NULL	NULL	029	체신원(사무원)10등급	1
04466	1	5	NULL	NULL	NULL	NULL	025	체신원(사무보조원)6등급	1
04467	1	5	NULL	NULL	NULL	NULL	026	체신원(사무보조원)7등급	1
04468	1	5	NULL	NULL	NULL	NULL	027	체신원(사무보조원)8등급	1
04469	1	5	NULL	NULL	NULL	NULL	028	체신원(사무보조원)9등급	1
04470	1	5	NULL	NULL	NULL	NULL	029	체신원(사무보조원)10등급	1
04471	1	5	NULL	NULL	NULL	NULL	029	토목수(10등급)	1
04472	1	5	NULL	NULL	NULL	NULL	029	건축수(10등급)	1
04473	1	5	NULL	NULL	NULL	NULL	029	통신수(10등급)	1
04474	1	5	NULL	NULL	NULL	NULL	029	전화수리공(10등급)	1
04475	1	5	NULL	NULL	NULL	NULL	020	전기원(1등급)	1
04476	1	5	NULL	NULL	NULL	NULL	021	전기원(2등급)	1
04477	1	5	NULL	NULL	NULL	NULL	022	전기원(3등급)	1
04478	1	5	NULL	NULL	NULL	NULL	023	전기원(4등급)	1
04479	1	5	NULL	NULL	NULL	NULL	024	전기원(5등급)	1
04480	1	5	NULL	NULL	NULL	NULL	029	전기수(10등급)	1
04481	1	5	NULL	NULL	NULL	NULL	029	기계수(10등급)	1
04482	1	5	NULL	NULL	NULL	NULL	029	선수(10등급)	1
04483	1	5	NULL	NULL	NULL	NULL	026	기관원(7등급)	1
04484	1	5	NULL	NULL	NULL	NULL	029	기관수(10등급)	1
04485	1	5	NULL	NULL	NULL	NULL	029	등대수(10등급)	1
04486	1	5	NULL	NULL	NULL	NULL	025	사무보조원(6등급)	1
04487	1	5	NULL	NULL	NULL	NULL	026	사무보조원(7등급)	1
04488	1	5	NULL	NULL	NULL	NULL	027	사무보조원(8등급)	1
04489	1	5	NULL	NULL	NULL	NULL	028	사무보조원(9등급)	1
04490	1	5	NULL	NULL	NULL	NULL	029	사무보조원(10등급)	1
04491	1	5	NULL	NULL	NULL	NULL	022	통신수집원(3등급)	1
04492	1	5	NULL	NULL	NULL	NULL	023	통신수집원(4등급)	1
04493	1	5	NULL	NULL	NULL	NULL	024	통신수집원(5등급)	1
04494	1	5	NULL	NULL	NULL	NULL	025	통신수집원(6등급)	1
04495	1	5	NULL	NULL	NULL	NULL	026	통신수집원(7등급)	1
04496	1	5	NULL	NULL	NULL	NULL	027	통신수집원(8등급)	1
04497	1	5	NULL	NULL	NULL	NULL	028	통신수집원(9등급)	1
04498	1	5	NULL	NULL	NULL	NULL	029	통신수집원(10등급)	1
04499	1	5	NULL	NULL	NULL	NULL	022	무선통신원(3등급)	1
04500	1	5	NULL	NULL	NULL	NULL	023	무선통신원(4등급)	1
04501	1	5	NULL	NULL	NULL	NULL	024	무선통신원(5등급)	1
04502	1	5	NULL	NULL	NULL	NULL	025	무선통신원(6등급)	1
04503	1	5	NULL	NULL	NULL	NULL	026	무선통신원(7등급)	1
04504	1	5	NULL	NULL	NULL	NULL	027	무선통신원(8등급)	1
04505	1	5	NULL	NULL	NULL	NULL	028	무선통신원(9등급)	1
04506	1	5	NULL	NULL	NULL	NULL	029	무선통신원(10등급)	1
04507	1	5	NULL	NULL	NULL	NULL	022	유선통신원(3등급)	1
04508	1	5	NULL	NULL	NULL	NULL	023	유선통신원(4등급)	1
04509	1	5	NULL	NULL	NULL	NULL	024	유선통신원(5등급)	1
04510	1	5	NULL	NULL	NULL	NULL	025	유선통신원(6등급)	1
04511	1	5	NULL	NULL	NULL	NULL	026	유선통신원(7등급)	1
04512	1	5	NULL	NULL	NULL	NULL	027	유선통신원(8등급)	1
04513	1	5	NULL	NULL	NULL	NULL	028	유선통신원(9등급)	1
04514	1	5	NULL	NULL	NULL	NULL	029	유선통신원(10등급)	1
04515	1	5	NULL	NULL	NULL	NULL	025	영선원(6등급)	1
04516	1	5	NULL	NULL	NULL	NULL	026	영선원(7등급)	1
04517	1	5	NULL	NULL	NULL	NULL	027	영선원(8등급)	1
04518	1	5	NULL	NULL	NULL	NULL	028	영선원(9등급)	1
04519	1	5	NULL	NULL	NULL	NULL	029	영선원(10등급)	1
04520	1	5	NULL	NULL	NULL	NULL	025	인쇄원(6등급)	1
04521	1	5	NULL	NULL	NULL	NULL	026	인쇄원(7등급)	1
04522	1	5	NULL	NULL	NULL	NULL	027	인쇄원(8등급)	1
04523	1	5	NULL	NULL	NULL	NULL	028	인쇄원(9등급)	1
04524	1	5	NULL	NULL	NULL	NULL	029	인쇄원(10등급)	1
04525	1	5	NULL	NULL	NULL	NULL	025	정비원(6등급)	1
04526	1	5	NULL	NULL	NULL	NULL	026	정비원(7등급)	1
04527	1	5	NULL	NULL	NULL	NULL	027	정비원(8등급)	1
04528	1	5	NULL	NULL	NULL	NULL	028	정비원(9등급)	1
04529	1	5	NULL	NULL	NULL	NULL	029	정비원(10등급)	1
04530	1	5	NULL	NULL	NULL	NULL	025	관리원(6등급)	1
04531	1	5	NULL	NULL	NULL	NULL	026	관리원(7등급)	1
04532	1	5	NULL	NULL	NULL	NULL	027	관리원(8등급)	1
04533	1	5	NULL	NULL	NULL	NULL	028	관리원(9등급)	1
04534	1	5	NULL	NULL	NULL	NULL	029	관리원(10등급)	1
04535	1	5	NULL	NULL	NULL	NULL	025	원예원(6등급)	1
04536	1	5	NULL	NULL	NULL	NULL	026	원예원(7등급)	1
04537	1	5	NULL	NULL	NULL	NULL	027	원예원(8등급)	1
04538	1	5	NULL	NULL	NULL	NULL	028	원예원(9등급)	1
04539	1	5	NULL	NULL	NULL	NULL	029	원예원(10등급)	1
04540	1	5	NULL	NULL	NULL	NULL	025	사진원(6등급)	1
04541	1	5	NULL	NULL	NULL	NULL	026	사진원(7등급)	1
04542	1	5	NULL	NULL	NULL	NULL	027	사진원(8등급)	1
04543	1	5	NULL	NULL	NULL	NULL	028	사진원(9등급)	1
04544	1	5	NULL	NULL	NULL	NULL	029	사진원(10등급)	1
04545	1	5	NULL	NULL	NULL	NULL	026	전산사식원(7등급)	1
04546	1	5	NULL	NULL	NULL	NULL	027	전산사식원(8등급)	1
04547	1	5	NULL	NULL	NULL	NULL	028	전산사식원(9등급)	1
04548	1	5	NULL	NULL	NULL	NULL	029	전산사식원(10등급)	1
04549	1	5	NULL	NULL	NULL	NULL	028	안내원(9등급)	1
04550	1	5	NULL	NULL	NULL	NULL	029	안내원(10등급)	1
04551	1	5	NULL	NULL	NULL	NULL	028	입력작업원(9등급)	1
04552	1	5	NULL	NULL	NULL	NULL	029	입력작업원(10등급)	1
